"Name","Tags","ID","LISTENER_ARCH","PRETRAINED_LISTENERS","SPEAKER_ARCH","Runtime","Hostname","Notes","classification rate/all listeners referent 0","classification rate/all listeners referent 1","classification rate/all listeners referent 2","classification rate/all listeners referent 3","classification rate/all listeners referent 4","classification rate/all listeners referent 5","classification rate/all listeners referent 6","classification rate/all listeners referent 7","classification rate/all listeners referent 8","classification rate/all listeners referent 9","inference/all listeners referent 0","inference/all listeners referent 1","inference/all listeners referent 2","inference/all listeners referent 3","inference/all listeners referent 4","inference/all listeners referent 5","inference/all listeners referent 6","inference/all listeners referent 7","inference/all listeners referent 8","inference/all listeners referent 9","inference/listener 0 referent 0","inference/listener 0 referent 1","inference/listener 0 referent 2","inference/listener 0 referent 3","inference/listener 0 referent 4","inference/listener 0 referent 5","inference/listener 0 referent 6","inference/listener 0 referent 7","inference/listener 0 referent 8","inference/listener 0 referent 9","inference/listener 1 referent 0","inference/listener 1 referent 1","inference/listener 1 referent 2","inference/listener 1 referent 3","inference/listener 1 referent 4","inference/listener 1 referent 5","inference/listener 1 referent 6","inference/listener 1 referent 7","inference/listener 1 referent 8","inference/listener 1 referent 9","inference/listener 2 referent 0","inference/listener 2 referent 1","inference/listener 2 referent 2","inference/listener 2 referent 3","inference/listener 2 referent 4","inference/listener 2 referent 5","inference/listener 2 referent 6","inference/listener 2 referent 7","inference/listener 2 referent 8","inference/listener 2 referent 9","inference/listener 3 referent 0","inference/listener 3 referent 1","inference/listener 3 referent 2","inference/listener 3 referent 3","inference/listener 3 referent 4","inference/listener 3 referent 5","inference/listener 3 referent 6","inference/listener 3 referent 7","inference/listener 3 referent 8","inference/listener 3 referent 9","inference/listener 4 referent 0","inference/listener 4 referent 1","inference/listener 4 referent 2","inference/listener 4 referent 3","inference/listener 4 referent 4","inference/listener 4 referent 5","inference/listener 4 referent 6","inference/listener 4 referent 7","inference/listener 4 referent 8","inference/listener 4 referent 9","loss averages/actor loss listeners","loss averages/actor loss speakers","loss averages/entropy listeners","loss averages/entropy speakers","loss averages/total loss listeners","loss averages/total loss speakers","loss averages/value loss listeners","loss averages/value loss speakers","loss/actor loss/listener 0","loss/actor loss/listener 1","loss/actor loss/listener 2","loss/actor loss/listener 3","loss/actor loss/listener 4","loss/actor loss/speaker 0","loss/actor loss/speaker 1","loss/actor loss/speaker 2","loss/actor loss/speaker 3","loss/actor loss/speaker 4","loss/entropy/listener 0","loss/entropy/listener 1","loss/entropy/listener 2","loss/entropy/listener 3","loss/entropy/listener 4","loss/entropy/speaker 0","loss/entropy/speaker 1","loss/entropy/speaker 2","loss/entropy/speaker 3","loss/entropy/speaker 4","loss/total loss/listener 0","loss/total loss/listener 1","loss/total loss/listener 2","loss/total loss/listener 3","loss/total loss/listener 4","loss/total loss/speaker 0","loss/total loss/speaker 1","loss/total loss/speaker 2","loss/total loss/speaker 3","loss/total loss/speaker 4","loss/value loss/listener 0","loss/value loss/listener 1","loss/value loss/listener 2","loss/value loss/listener 3","loss/value loss/listener 4","loss/value loss/speaker 0","loss/value loss/speaker 1","loss/value loss/speaker 2","loss/value loss/speaker 3","loss/value loss/speaker 4","optimizer/avg magnitude listener mu","optimizer/avg magnitude listener nu","optimizer/avg magnitude speaker mu","optimizer/avg magnitude speaker nu","param magnitude/all listeners","param magnitude/all speakers","param magnitude/listener 0","param magnitude/listener 1","param magnitude/listener 2","param magnitude/listener 3","param magnitude/listener 4","param magnitude/speaker 0","param magnitude/speaker 1","param magnitude/speaker 2","param magnitude/speaker 3","param magnitude/speaker 4","policy entropy/naive speaker 0 all referents","policy entropy/naive speaker 0 referent 0","policy entropy/naive speaker 0 referent 1","policy entropy/naive speaker 0 referent 2","policy entropy/naive speaker 0 referent 3","policy entropy/naive speaker 0 referent 4","policy entropy/naive speaker 0 referent 5","policy entropy/naive speaker 0 referent 6","policy entropy/naive speaker 0 referent 7","policy entropy/naive speaker 0 referent 8","policy entropy/naive speaker 0 referent 9","policy entropy/naive speaker 1 all referents","policy entropy/naive speaker 1 referent 0","policy entropy/naive speaker 1 referent 1","policy entropy/naive speaker 1 referent 2","policy entropy/naive speaker 1 referent 3","policy entropy/naive speaker 1 referent 4","policy entropy/naive speaker 1 referent 5","policy entropy/naive speaker 1 referent 6","policy entropy/naive speaker 1 referent 7","policy entropy/naive speaker 1 referent 8","policy entropy/naive speaker 1 referent 9","policy entropy/naive speaker 2 all referents","policy entropy/naive speaker 2 referent 0","policy entropy/naive speaker 2 referent 1","policy entropy/naive speaker 2 referent 2","policy entropy/naive speaker 2 referent 3","policy entropy/naive speaker 2 referent 4","policy entropy/naive speaker 2 referent 5","policy entropy/naive speaker 2 referent 6","policy entropy/naive speaker 2 referent 7","policy entropy/naive speaker 2 referent 8","policy entropy/naive speaker 2 referent 9","policy entropy/naive speaker 3 all referents","policy entropy/naive speaker 3 referent 0","policy entropy/naive speaker 3 referent 1","policy entropy/naive speaker 3 referent 2","policy entropy/naive speaker 3 referent 3","policy entropy/naive speaker 3 referent 4","policy entropy/naive speaker 3 referent 5","policy entropy/naive speaker 3 referent 6","policy entropy/naive speaker 3 referent 7","policy entropy/naive speaker 3 referent 8","policy entropy/naive speaker 3 referent 9","policy entropy/naive speaker 4 all referents","policy entropy/naive speaker 4 referent 0","policy entropy/naive speaker 4 referent 1","policy entropy/naive speaker 4 referent 2","policy entropy/naive speaker 4 referent 3","policy entropy/naive speaker 4 referent 4","policy entropy/naive speaker 4 referent 5","policy entropy/naive speaker 4 referent 6","policy entropy/naive speaker 4 referent 7","policy entropy/naive speaker 4 referent 8","policy entropy/naive speaker 4 referent 9","policy entropy/referent 0 all naive speakers","policy entropy/referent 0 all tom speakers","policy entropy/referent 1 all naive speakers","policy entropy/referent 1 all tom speakers","policy entropy/referent 2 all naive speakers","policy entropy/referent 2 all tom speakers","policy entropy/referent 3 all naive speakers","policy entropy/referent 3 all tom speakers","policy entropy/referent 4 all naive speakers","policy entropy/referent 4 all tom speakers","policy entropy/referent 5 all naive speakers","policy entropy/referent 5 all tom speakers","policy entropy/referent 6 all naive speakers","policy entropy/referent 6 all tom speakers","policy entropy/referent 7 all naive speakers","policy entropy/referent 7 all tom speakers","policy entropy/referent 8 all naive speakers","policy entropy/referent 8 all tom speakers","policy entropy/referent 9 all naive speakers","policy entropy/referent 9 all tom speakers","policy entropy/tom speaker 0 all referents","policy entropy/tom speaker 0 referent 0","policy entropy/tom speaker 0 referent 1","policy entropy/tom speaker 0 referent 2","policy entropy/tom speaker 0 referent 3","policy entropy/tom speaker 0 referent 4","policy entropy/tom speaker 0 referent 5","policy entropy/tom speaker 0 referent 6","policy entropy/tom speaker 0 referent 7","policy entropy/tom speaker 0 referent 8","policy entropy/tom speaker 0 referent 9","policy entropy/tom speaker 1 all referents","policy entropy/tom speaker 1 referent 0","policy entropy/tom speaker 1 referent 1","policy entropy/tom speaker 1 referent 2","policy entropy/tom speaker 1 referent 3","policy entropy/tom speaker 1 referent 4","policy entropy/tom speaker 1 referent 5","policy entropy/tom speaker 1 referent 6","policy entropy/tom speaker 1 referent 7","policy entropy/tom speaker 1 referent 8","policy entropy/tom speaker 1 referent 9","policy entropy/tom speaker 2 all referents","policy entropy/tom speaker 2 referent 0","policy entropy/tom speaker 2 referent 1","policy entropy/tom speaker 2 referent 2","policy entropy/tom speaker 2 referent 3","policy entropy/tom speaker 2 referent 4","policy entropy/tom speaker 2 referent 5","policy entropy/tom speaker 2 referent 6","policy entropy/tom speaker 2 referent 7","policy entropy/tom speaker 2 referent 8","policy entropy/tom speaker 2 referent 9","policy entropy/tom speaker 3 all referents","policy entropy/tom speaker 3 referent 0","policy entropy/tom speaker 3 referent 1","policy entropy/tom speaker 3 referent 2","policy entropy/tom speaker 3 referent 3","policy entropy/tom speaker 3 referent 4","policy entropy/tom speaker 3 referent 5","policy entropy/tom speaker 3 referent 6","policy entropy/tom speaker 3 referent 7","policy entropy/tom speaker 3 referent 8","policy entropy/tom speaker 3 referent 9","policy entropy/tom speaker 4 all referents","policy entropy/tom speaker 4 referent 0","policy entropy/tom speaker 4 referent 1","policy entropy/tom speaker 4 referent 2","policy entropy/tom speaker 4 referent 3","policy entropy/tom speaker 4 referent 4","policy entropy/tom speaker 4 referent 5","policy entropy/tom speaker 4 referent 6","policy entropy/tom speaker 4 referent 7","policy entropy/tom speaker 4 referent 8","policy entropy/tom speaker 4 referent 9","predictions/action log probs/all listeners","predictions/action log probs/all listeners for speaker images","predictions/action log probs/all speakers","predictions/action log probs/listener 0","predictions/action log probs/listener 0 for speaker images","predictions/action log probs/listener 1","predictions/action log probs/listener 1 for speaker images","predictions/action log probs/listener 2","predictions/action log probs/listener 2 for speaker images","predictions/action log probs/listener 3","predictions/action log probs/listener 3 for speaker images","predictions/action log probs/listener 4","predictions/action log probs/listener 4 for speaker images","predictions/action log probs/speaker 0","predictions/action log probs/speaker 1","predictions/action log probs/speaker 2","predictions/action log probs/speaker 3","predictions/action log probs/speaker 4","probe/entropy/all speakers average","probe/entropy/all speakers class 0","probe/entropy/all speakers class 1","probe/entropy/all speakers class 2","probe/entropy/all speakers class 3","probe/entropy/all speakers class 4","probe/entropy/all speakers class 5","probe/entropy/all speakers class 6","probe/entropy/all speakers class 7","probe/entropy/all speakers class 8","probe/entropy/all speakers class 9","probe/entropy/speaker 0 average","probe/entropy/speaker 0 class 0","probe/entropy/speaker 0 class 1","probe/entropy/speaker 0 class 2","probe/entropy/speaker 0 class 3","probe/entropy/speaker 0 class 4","probe/entropy/speaker 0 class 5","probe/entropy/speaker 0 class 6","probe/entropy/speaker 0 class 7","probe/entropy/speaker 0 class 8","probe/entropy/speaker 0 class 9","probe/entropy/speaker 1 average","probe/entropy/speaker 1 class 0","probe/entropy/speaker 1 class 1","probe/entropy/speaker 1 class 2","probe/entropy/speaker 1 class 3","probe/entropy/speaker 1 class 4","probe/entropy/speaker 1 class 5","probe/entropy/speaker 1 class 6","probe/entropy/speaker 1 class 7","probe/entropy/speaker 1 class 8","probe/entropy/speaker 1 class 9","probe/entropy/speaker 2 average","probe/entropy/speaker 2 class 0","probe/entropy/speaker 2 class 1","probe/entropy/speaker 2 class 2","probe/entropy/speaker 2 class 3","probe/entropy/speaker 2 class 4","probe/entropy/speaker 2 class 5","probe/entropy/speaker 2 class 6","probe/entropy/speaker 2 class 7","probe/entropy/speaker 2 class 8","probe/entropy/speaker 2 class 9","probe/entropy/speaker 3 average","probe/entropy/speaker 3 class 0","probe/entropy/speaker 3 class 1","probe/entropy/speaker 3 class 2","probe/entropy/speaker 3 class 3","probe/entropy/speaker 3 class 4","probe/entropy/speaker 3 class 5","probe/entropy/speaker 3 class 6","probe/entropy/speaker 3 class 7","probe/entropy/speaker 3 class 8","probe/entropy/speaker 3 class 9","probe/entropy/speaker 4 average","probe/entropy/speaker 4 class 0","probe/entropy/speaker 4 class 1","probe/entropy/speaker 4 class 2","probe/entropy/speaker 4 class 3","probe/entropy/speaker 4 class 4","probe/entropy/speaker 4 class 5","probe/entropy/speaker 4 class 6","probe/entropy/speaker 4 class 7","probe/entropy/speaker 4 class 8","probe/entropy/speaker 4 class 9","reward/mean reward by image source/speaker images all listeners","reward/mean reward by image source/speaker images listener 0","reward/mean reward by image source/speaker images listener 1","reward/mean reward by image source/speaker images listener 2","reward/mean reward by image source/speaker images listener 3","reward/mean reward by image source/speaker images listener 4","reward/mean reward/all listeners","reward/mean reward/all speakers","reward/mean reward/all speakers referent 0","reward/mean reward/all speakers referent 1","reward/mean reward/all speakers referent 2","reward/mean reward/all speakers referent 3","reward/mean reward/all speakers referent 4","reward/mean reward/all speakers referent 5","reward/mean reward/all speakers referent 6","reward/mean reward/all speakers referent 7","reward/mean reward/all speakers referent 8","reward/mean reward/all speakers referent 9","reward/mean reward/listener 0","reward/mean reward/listener 1","reward/mean reward/listener 2","reward/mean reward/listener 3","reward/mean reward/listener 4","reward/mean reward/speaker 0","reward/mean reward/speaker 1","reward/mean reward/speaker 2","reward/mean reward/speaker 3","reward/mean reward/speaker 4","spline wasserstein distances invariant/all speakers cv","spline wasserstein distances invariant/all speakers mean","spline wasserstein distances invariant/speaker 0 wasserstein cv","spline wasserstein distances invariant/speaker 0 wasserstein entropy","spline wasserstein distances invariant/speaker 0 wasserstein max","spline wasserstein distances invariant/speaker 0 wasserstein mean","spline wasserstein distances invariant/speaker 1 wasserstein cv","spline wasserstein distances invariant/speaker 1 wasserstein entropy","spline wasserstein distances invariant/speaker 1 wasserstein max","spline wasserstein distances invariant/speaker 1 wasserstein mean","spline wasserstein distances invariant/speaker 2 wasserstein cv","spline wasserstein distances invariant/speaker 2 wasserstein entropy","spline wasserstein distances invariant/speaker 2 wasserstein max","spline wasserstein distances invariant/speaker 2 wasserstein mean","spline wasserstein distances invariant/speaker 3 wasserstein cv","spline wasserstein distances invariant/speaker 3 wasserstein entropy","spline wasserstein distances invariant/speaker 3 wasserstein max","spline wasserstein distances invariant/speaker 3 wasserstein mean","spline wasserstein distances invariant/speaker 4 wasserstein cv","spline wasserstein distances invariant/speaker 4 wasserstein entropy","spline wasserstein distances invariant/speaker 4 wasserstein max","spline wasserstein distances invariant/speaker 4 wasserstein mean","spline wasserstein distances/all speakers cv","spline wasserstein distances/all speakers mean","spline wasserstein distances/speaker 0 wasserstein cv","spline wasserstein distances/speaker 0 wasserstein entropy","spline wasserstein distances/speaker 0 wasserstein max","spline wasserstein distances/speaker 0 wasserstein mean","spline wasserstein distances/speaker 1 wasserstein cv","spline wasserstein distances/speaker 1 wasserstein entropy","spline wasserstein distances/speaker 1 wasserstein max","spline wasserstein distances/speaker 1 wasserstein mean","spline wasserstein distances/speaker 2 wasserstein cv","spline wasserstein distances/speaker 2 wasserstein entropy","spline wasserstein distances/speaker 2 wasserstein max","spline wasserstein distances/speaker 2 wasserstein mean","spline wasserstein distances/speaker 3 wasserstein cv","spline wasserstein distances/speaker 3 wasserstein entropy","spline wasserstein distances/speaker 3 wasserstein max","spline wasserstein distances/speaker 3 wasserstein mean","spline wasserstein distances/speaker 4 wasserstein cv","spline wasserstein distances/speaker 4 wasserstein entropy","spline wasserstein distances/speaker 4 wasserstein max","spline wasserstein distances/speaker 4 wasserstein mean","success/average success/all speakers","success/average success/all speakers referent 0","success/average success/all speakers referent 1","success/average success/all speakers referent 2","success/average success/all speakers referent 3","success/average success/all speakers referent 4","success/average success/all speakers referent 5","success/average success/all speakers referent 6","success/average success/all speakers referent 7","success/average success/all speakers referent 8","success/average success/all speakers referent 9"
"exalted-galaxy-161","250e25a2s, main","9v0cqy5b","conv-ablate-25-6","agents-cifar10b-robust-aardvark-91-250e-5000dp-94c0","splines-ablate-25-4","17107","gpu2003.oscar.ccv.brown.edu","phonology sweep cifar10b 2 splines","0.09705135971307756","0.09568443894386292","0.09880882501602171","0.10076157003641129","0.09763718396425249","0.10447178035974504","0.09958992153406145","0.0997852012515068","0.10290958732366562","0.1031048595905304","0.9933696985244752","0.9771011471748352","1.068248271942139","1.0460776090621948","0.9901215434074402","1.13285493850708","0.9585573077201844","0.9984188079833984","1.0513910055160522","0.951897919178009","1.1563268899917605","0.9788538217544556","1.0265798568725586","0.9887475967407228","1.0700737237930298","1.0099241733551023","0.988028883934021","0.9277371168136596","0.982691764831543","0.9297423362731934","0.9408571124076844","0.9890993237495422","0.9959915280342102","1.0071598291397097","0.9629250764846802","0.982553243637085","0.9925706386566162","0.9751796126365662","1.1370136737823486","1.0572185516357422","0.944886028766632","0.8410871028900146","0.9489959478378296","0.9980742931365968","1.0257577896118164","1.732056975364685","0.9826000928878784","0.927945613861084","1.1613445281982422","0.8943418264389038","0.9330646991729736","0.9995044469833374","1.326910376548767","1.0772278308868408","1.0036640167236328","0.9752569198608398","0.9832433462142944","0.9552632570266724","0.9452487230300904","0.9101847410202026","0.9917138814926147","1.0769612789154053","1.0427638292312622","1.1591778993606567","0.8881868124008179","0.9644832611083984","0.8463433980941772","1.2059683799743652","1.0306559801101685","0.968001902103424","0.3256969153881073","0.07528217881917953","0.25155216455459595","-38.82537460327149","0.4565466046333313","0.47719690203666687","0.0062915608286857605","0.00596631271764636","0.5569940209388733","0.2366870641708374","0.5487461090087891","0.1531842201948166","0.13287301361560822","0.10523232072591782","0.05976053327322006","0.04618145897984505","0.13081134855747223","0.034425247460603714","0.2496191114187241","0.25498247146606445","0.2602710425853729","0.23433485627174375","0.25855332612991333","-42.133567810058594","-38.28011703491211","-36.0528450012207","-44.37691879272461","-33.283424377441406","0.6863301396369934","0.37267830967903137","0.6782833337783813","0.28469306230545044","0.2607481777667999","0.4996891915798187","0.4608193933963776","0.4538137316703797","0.5431867241859436","0.4284752905368805","0.007581956218928099","0.003651850391179323","0.008286580443382263","0.005979575682431459","0.005957840941846371","0.006377021782100201","0.001328295678831637","0.01112385094165802","0.0028293340001255274","0.008173060603439808","0.08899616450071335","0.002802167320623994","0.08667153865098953","0.0034464772325009108","14.530177116394045","36.010353088378906","14.300984382629396","15.200224876403809","14.360148429870604","14.491190910339355","14.29833698272705","34.91310501098633","36.21106719970703","36.601539611816406","36.65867233276367","35.667381286621094","-42.112754821777344","-5.771875381469727","-47.77354049682617","-65.39990234375","-52.45000457763672","-27.149599075317383","-52.12742233276367","-63.45424270629883","-43.3708610534668","-35.398040771484375","-19.157913208007812","-38.28118896484375","-40.40727615356445","-38.266170501708984","-44.42314147949219","-49.869102478027344","-52.90956497192383","-47.41835021972656","-68.6356201171875","-43.15513229370117","-11.503121376037598","-3.0830461978912354","-36.021331787109375","-50.78824615478515","-53.43011093139648","-33.830360412597656","-34.50707244873047","-54.91730880737305","-2.3100509643554688","-47.45035934448242","-44.86659622192383","-11.723682403564451","-31.163185119628903","-44.35578155517578","-33.697357177734375","-40.84496307373047","-46.00388717651367","-46.076602935791016","-55.45778274536133","-50.687557220458984","-83.57064056396484","-47.98326873779297","-40.287254333496094","5.291315078735352","-33.26393127441406","-33.367759704589844","-20.433303833007812","-49.053367614746094","-40.55240631103515","-43.6400260925293","-43.2631950378418","-75.697265625","-3.1715738773345947","-13.228106498718262","-3.5923004150390625","-33.84619140625","-33.84619140625","-40.0899658203125","-40.0899658203125","-47.41196060180664","-47.41196060180664","-44.879539489746094","-44.879539489746094","-47.356082916259766","-47.356082916259766","-39.91778564453125","-39.91778564453125","-67.70780944824219","-67.70780944824219","-36.992679595947266","-36.992679595947266","-20.883901596069336","-20.883901596069336","-10.786965370178224","-10.786965370178224","-42.112754821777344","-5.771875381469727","-47.77354049682617","-65.39990234375","-52.45000457763672","-27.149599075317383","-52.12742233276367","-63.45424270629883","-43.3708610534668","-35.398040771484375","-19.157913208007812","-38.28118896484375","-40.40727615356445","-38.266170501708984","-44.42314147949219","-49.869102478027344","-52.90956497192383","-47.41835021972656","-68.6356201171875","-43.15513229370117","-11.503121376037598","-3.0830461978912354","-36.021331787109375","-50.78824615478515","-53.43011093139648","-33.830360412597656","-34.50707244873047","-54.91730880737305","-2.3100509643554688","-47.45035934448242","-44.86659622192383","-11.723682403564451","-31.163185119628903","-44.35578155517578","-33.697357177734375","-40.84496307373047","-46.00388717651367","-46.076602935791016","-55.45778274536133","-50.687557220458984","-83.57064056396484","-47.98326873779297","-40.287254333496094","5.291315078735352","-33.26393127441406","-33.367759704589844","-20.433303833007812","-49.053367614746094","-40.55240631103515","-43.6400260925293","-43.2631950378418","-75.697265625","-3.1715738773345947","-13.228106498718262","-3.5923004150390625","-0.03907625004649162","-0.03907625004649162","40.01511764526367","-0.05691593140363693","-0.05691593140363693","-0.035578832030296326","-0.035578832030296326","-0.05515361204743385","-0.05515361204743385","-0.024897726252675056","-0.024897726252675056","-0.022835129871964455","-0.022835129871964455","43.171241760253906","39.55805206298828","37.12847900390625","45.341949462890625","34.8758544921875","0.550674557685852","0.6461615562438965","0.389714628458023","0.5221982002258301","0.3143315613269806","0.371699571609497","0.8569760918617249","0.8260306119918823","0.6889285445213318","0.48517730832099915","0.3456033170223236","0.6481605768203735","0.6076184511184692","0.5817416906356812","0.5583459734916687","0.0649910569190979","0.09384829550981522","1.060031175613403","1.241244912147522","0.8825167417526245","0.83180171251297","0.4550499618053436","0.6910727024078369","0.777721107006073","0.4273373782634735","1.0405346155166626","0.727806031703949","0.44776007533073425","0.4507437646389008","1.788328766822815","0.1016252264380455","0.6487762928009033","0.2981348931789398","0.35221150517463684","0.3302091360092163","0.3992097079753876","0.4570170044898987","0.006935379467904568","0.7047660946846008","0.5427544713020325","0.4118070900440216","0.3081805109977722","0.12179969996213912","0.20093414187431335","0.4810650944709778","0.4090584814548493","0.11299870908260344","0.25246942043304443","0.21651668846607208","0.6664285063743591","1.043956279754639","0.054842449724674225","1.073763132095337","0.186873659491539","0.27649155259132385","0.5808627605438232","1.1098803281784058","0.44373083114624023","0.2301165759563446","0.6045950651168823","0.014362218789756298","1.09784734249115","0.4471909105777741","0.8162248730659485","0.44614624977111816","0.5883287787437439","0.9886133074760436","0.9860352277755736","0.993554711341858","0.984960913658142","0.9892578125","0.9892578125","0.9886133074760436","0.9781360626220704","0.969035267829895","0.9887186288833618","0.9829633831977844","0.9860665202140808","0.970990777015686","0.9451402425765992","0.9973647594451904","0.9839802384376526","0.974882423877716","0.9668189883232116","0.9860352277755736","0.993554711341858","0.984960913658142","0.9892578125","0.9892578125","0.9768939018249512","0.9879671931266784","0.9684495329856871","0.9844943284988404","0.972874879837036","0.35882943868637085","1.4190181493759155","0.3694572150707245","5.869441032409668","2.818598985671997","1.3409414291381836","0.37210172414779663","5.869752883911133","3.196641206741333","1.3818031549453735","0.31831613183021545","5.88864278793335","2.6151435375213623","1.3524986505508425","0.39227914810180664","5.858767509460449","2.9907212257385254","1.3851488828659058","0.34199297428131104","5.880026340484619","3.3114280700683594","1.6346977949142456","0.35882943868637085","1.4190181493759155","0.3694572150707245","5.869441032409668","2.818598985671997","1.3409414291381836","0.37210172414779663","5.869752883911133","3.196641206741333","1.3818031549453735","0.31831613183021545","5.88864278793335","2.6151435375213623","1.3524986505508425","0.39227914810180664","5.858767509460449","2.9907212257385254","1.3851488828659058","0.34199297428131104","5.880026340484619","3.3114280700683594","1.6346977949142456","0.989455223083496","0.980158805847168","0.9938524961471558","0.996039628982544","0.994163453578949","0.9899799823760986","0.96036034822464","0.998031497001648","0.9860835671424866","0.9942747950553894","0.9867924451828004"
